1413394908.405761 -0.025116 -0.017833 -0.001046 0.999955 0.005185 0.007933 -0.004764 0.998625 -0.052202 -0.008193 0.052161 0.998605
1413394908.455760 -0.021383 -0.013141 -0.007781 0.999876 0.012111 0.010111 -0.011681 0.999068 -0.041558 -0.010605 0.041434 0.999085
1413394908.505760 -0.017437 -0.009272 -0.010559 0.999831 0.015008 0.010621 -0.014693 0.999466 -0.029183 -0.011053 0.029022 0.999518
1413394908.555760 -0.021401 0.005995 -0.010286 0.999938 0.006928 0.008705 -0.006906 0.999973 -0.002545 -0.008722 0.002485 0.999959
1413394908.605761 -0.021756 0.016830 -0.019901 0.999926 -0.012085 0.001115 0.012030 0.999121 0.040148 -0.001599 -0.040132 0.999193
1413394908.655761 -0.018028 0.025220 -0.021815 0.999868 -0.016253 -0.000622 0.016259 0.997714 0.065595 -0.000445 -0.065596 0.997846
1413394908.705760 -0.020363 0.029855 -0.024638 0.999962 -0.008568 0.001606 0.008404 0.996488 0.083308 -0.002315 -0.083292 0.996523
1413394908.755760 -0.019966 0.025732 -0.023637 0.999895 -0.014516 -0.000283 0.014485 0.996034 0.087789 -0.000992 -0.087784 0.996139
1413394908.805760 -0.016308 0.026624 -0.022504 0.999977 -0.006614 0.001792 0.006465 0.997298 0.073174 -0.002271 -0.073161 0.997318
1413394908.855761 -0.014549 0.026859 -0.027824 0.999989 -0.004110 0.002286 0.003940 0.997557 0.069744 -0.002567 -0.069735 0.997562
1413394908.905761 -0.012469 0.030186 -0.015846 0.999980 0.004106 0.004863 -0.004351 0.998662 0.051532 -0.004645 -0.051552 0.998660
1413394908.955760 -0.010337 0.030908 -0.015695 0.999887 0.012981 0.007559 -0.013362 0.998517 0.052777 -0.006863 -0.052872 0.998578
1413394909.005760 -0.006209 0.017426 -0.014929 0.999703 0.022243 0.009986 -0.022487 0.999434 0.025018 -0.009424 -0.025235 0.999637
1413394909.055760 -0.012962 0.038136 -0.001969 0.999774 0.019216 0.009069 -0.019077 0.999702 -0.015204 -0.009358 0.015028 0.999843
1413394909.105761 -0.006877 0.026980 0.002174 0.999808 0.018504 0.006498 -0.018199 0.998855 -0.044240 -0.007310 0.044113 0.999000
1413394909.155761 -0.008899 0.022022 0.014650 0.999790 0.019934 0.004711 -0.019591 0.997751 -0.064095 -0.005979 0.063989 0.997933
1413394909.205760 -0.008288 0.027595 0.018943 0.999964 0.005886 -0.006055 -0.006306 0.997389 -0.071945 0.005615 0.071981 0.997390
1413394909.255760 -0.013593 0.015618 0.023232 0.999912 0.005748 -0.011979 -0.006682 0.996817 -0.079439 0.011484 0.079512 0.996768
1413394909.305760 -0.008951 0.024171 0.022717 0.999841 0.006376 -0.016654 -0.007478 0.997727 -0.066975 0.016189 0.067089 0.997616
1413394909.355761 -0.009209 0.016348 0.022469 0.999678 0.015082 -0.020398 -0.016185 0.998353 -0.055038 0.019534 0.055350 0.998276
1413394909.405761 -0.014068 0.010243 0.014982 0.999564 0.019770 -0.021941 -0.020487 0.999247 -0.032942 0.021273 0.033378 0.999216
1413394909.455760 -0.012919 0.005482 0.011251 0.999491 0.019927 -0.024919 -0.020144 0.999761 -0.008496 0.024744 0.008993 0.999653
1413394909.505760 -0.018587 0.013623 0.003833 0.999439 0.022054 -0.025186 -0.021682 0.999653 0.014965 0.025507 -0.014411 0.999571
1413394909.555760 -0.018457 0.014977 0.001529 0.999444 0.024765 -0.022315 -0.024018 0.999162 0.033129 0.023117 -0.032575 0.999202
1413394909.605761 -0.019942 0.017825 -0.002037 0.999555 0.023038 -0.018933 -0.022221 0.998858 0.042296 0.019886 -0.041856 0.998926
1413394909.655761 -0.018756 0.016592 -0.003878 0.999654 0.020063 -0.016996 -0.019314 0.998884 0.043111 0.017841 -0.042768 0.998926
1413394909.705760 -0.025106 0.018685 -0.004491 0.999811 0.007655 -0.017875 -0.006827 0.998921 0.045942 0.018207 -0.045811 0.998784
1413394909.755760 -0.026636 0.022022 -0.007683 0.999864 -0.002052 -0.016338 0.002916 0.998588 0.053041 0.016206 -0.053082 0.998459
1413394909.805760 -0.016306 0.026807 -0.003616 0.999684 -0.014859 -0.020277 0.015835 0.998681 0.048836 0.019525 -0.049141 0.998601
1413394909.855761 -0.031650 0.018089 -0.003161 0.999802 -0.014811 -0.013263 0.015508 0.998414 0.054120 0.012440 -0.054315 0.998446
1413394909.905761 -0.028947 0.011453 0.002462 0.999882 -0.011609 -0.010016 0.011981 0.999207 0.037981 0.009567 -0.038097 0.999228
1413394909.955760 -0.033944 -0.003010 0.006319 0.999832 -0.016300 -0.008326 0.016414 0.999770 0.013794 0.008100 -0.013928 0.999870
1413394910.005760 -0.032692 0.006541 0.012750 0.999772 -0.019889 -0.007783 0.019628 0.999287 -0.032245 0.008419 0.032084 0.999450
1413394910.055760 -0.029023 -0.000755 0.016670 0.999783 -0.019935 -0.006043 0.019624 0.998672 -0.047640 0.006985 0.047511 0.998846
1413394910.105761 -0.028574 0.006870 0.022371 0.999894 -0.014390 -0.002263 0.014223 0.998008 -0.061471 0.003143 0.061432 0.998106
1413394910.155761 -0.028169 -0.005195 0.025821 0.999979 -0.006521 0.000291 0.006527 0.998080 -0.061600 0.000111 0.061600 0.998101
1413394910.205760 -0.028964 -0.005065 0.019342 0.999996 0.000396 0.002751 -0.000223 0.998039 -0.062602 -0.002771 0.062601 0.998035
1413394910.255760 -0.029152 -0.005356 0.016449 0.999987 0.002210 0.004530 -0.001940 0.998267 -0.058813 -0.004652 0.058803 0.998259
1413394910.305760 -0.028464 -0.006855 0.015397 0.999988 0.001719 0.004564 -0.001486 0.998724 -0.050479 -0.004645 0.050471 0.998715
1413394910.355761 -0.030361 -0.002116 0.012168 0.999976 0.004024 0.005615 -0.003803 0.999243 -0.038717 -0.005767 0.038695 0.999234
1413394910.405761 -0.026905 -0.006448 0.004366 0.999977 0.003632 0.005698 -0.003455 0.999518 -0.030848 -0.005808 0.030827 0.999508
1413394910.455760 -0.026067 -0.013339 -0.003496 0.999994 -0.000296 0.003510 0.000371 0.999772 -0.021347 -0.003503 0.021348 0.999766
1413394910.505760 -0.023419 -0.011223 -0.010932 0.999990 -0.003483 0.002641 0.003451 0.999919 0.012249 -0.002683 -0.012240 0.999921
1413394910.555760 -0.025033 0.000626 -0.013739 0.999976 -0.006859 0.000689 0.006822 0.998973 0.044802 -0.000996 -0.044796 0.998996
1413394910.605761 -0.022889 0.002937 -0.016729 0.999958 -0.009181 -0.000654 0.009204 0.997484 0.070298 0.000007 -0.070301 0.997526
1413394910.655761 -0.021133 0.005778 -0.019850 0.999997 -0.000677 0.002140 0.000486 0.996137 0.087813 -0.002191 -0.087811 0.996135
1413394910.705760 -0.023942 0.003747 -0.020053 0.999995 -0.001128 0.002847 0.000887 0.996534 0.083180 -0.002931 -0.083177 0.996530
1413394910.755760 -0.020284 -0.005953 -0.021748 0.999967 0.005907 0.005506 -0.006301 0.997192 0.074621 -0.005049 -0.074653 0.997197
1413394910.805760 -0.030288 0.012284 -0.013236 0.999863 0.013449 0.009696 -0.013995 0.998184 0.058584 -0.008891 -0.058712 0.998235
1413394910.855761 -0.021694 -0.003082 -0.008112 0.999872 0.013295 0.008846 -0.013640 0.999104 0.040060 -0.008306 -0.040175 0.999158
1413394910.905761 -0.024988 -0.002251 -0.001417 0.999896 0.012384 0.007377 -0.012584 0.999535 0.027788 -0.007030 -0.027878 0.999587
1413394910.955760 -0.017557 -0.006536 0.001346 0.999854 0.015123 0.007922 -0.015268 0.999710 0.018601 -0.007639 -0.018720 0.999796
1413394911.005760 -0.018207 -0.010803 0.011607 0.999819 0.016561 0.009380 -0.016573 0.999862 0.001276 -0.009358 -0.001431 0.999955
1413394911.055760 -0.021298 -0.010611 0.018809 0.999905 0.012000 0.006713 -0.011741 0.999231 -0.037406 -0.007157 0.037324 0.999278
1413394911.105761 -0.025119 -0.041076 0.021663 0.999858 -0.016510 -0.003278 0.016307 0.998384 -0.054436 0.004171 0.054375 0.998512
1413394911.155761 -0.023011 -0.020521 0.021887 0.999810 -0.018640 -0.005710 0.018155 0.996964 -0.075720 0.007105 0.075602 0.997113
1413394911.205760 -0.027717 -0.026269 0.026611 0.999733 -0.022095 -0.006762 0.021510 0.996807 -0.076903 0.008440 0.076737 0.997016
1413394911.255760 -0.039087 -0.017786 0.029639 0.999849 -0.016528 -0.005345 0.016102 0.997287 -0.071831 0.006518 0.071735 0.997402
1413394911.305760 -0.043546 -0.021718 0.025930 0.999931 -0.010457 -0.005357 0.010123 0.998208 -0.058982 0.005965 0.058924 0.998245
1413394911.355761 -0.029625 -0.022868 0.017623 0.999928 -0.008898 -0.008016 0.008476 0.998654 -0.051172 0.008461 0.051100 0.998658
1413394911.405761 -0.018201 -0.035308 0.009009 0.999978 -0.002878 -0.006001 0.002660 0.999344 -0.036106 0.006101 0.036089 0.999330
1413394911.455760 -0.020698 -0.028685 0.002037 0.999983 -0.002240 -0.005307 0.002136 0.999807 -0.019549 0.005350 0.019537 0.999795
1413394911.505760 -0.022541 -0.023099 -0.001594 0.999985 -0.002112 -0.004972 0.002040 0.999895 -0.014323 0.005002 0.014312 0.999885
1413394911.555760 -0.021532 -0.021962 -0.006844 0.999978 0.001365 -0.006524 -0.001304 0.999956 0.009316 0.006537 -0.009307 0.999935
1413394911.605761 -0.018756 -0.018009 -0.012115 0.999966 0.004282 -0.007003 -0.004049 0.999453 0.032823 0.007140 -0.032794 0.999437
1413394911.655761 -0.020414 -0.013159 -0.015398 0.999958 0.004257 -0.008131 -0.003796 0.998432 0.055848 0.008356 -0.055815 0.998406
1413394911.705760 -0.022097 -0.014340 -0.016483 0.999945 0.006265 -0.008397 -0.005626 0.997232 0.074143 0.008838 -0.074092 0.997212
1413394911.755760 -0.017160 -0.012298 -0.019543 0.999953 0.007098 -0.006530 -0.006569 0.996950 0.077768 0.007062 -0.077722 0.996950
1413394911.805760 -0.017161 -0.009637 -0.010114 0.999980 0.001663 -0.006120 -0.001221 0.997436 0.071553 0.006223 -0.071544 0.997418
1413394911.855761 -0.017400 -0.003921 -0.005305 0.999973 0.004116 -0.006081 -0.003737 0.998129 0.061024 0.006321 -0.061000 0.998118
1413394911.905761 -0.019248 -0.007343 0.008444 0.999991 0.002484 -0.003488 -0.002351 0.999288 0.037660 0.003579 -0.037652 0.999285
1413394911.955760 -0.012851 -0.007794 0.003348 0.999984 -0.002751 -0.004982 0.002761 0.999994 0.002014 0.004976 -0.002028 0.999986
1413394912.005760 -0.010874 -0.009302 0.007478 0.999988 -0.001691 -0.004617 0.001544 0.999501 -0.031539 0.004668 0.031531 0.999492
1413394912.055760 -0.005861 -0.007495 0.006048 0.999993 -0.001829 -0.003131 0.001653 0.998473 -0.055210 0.003227 0.055204 0.998470
1413394912.105761 -0.007383 -0.006705 0.016021 0.999993 -0.000946 -0.003660 0.000685 0.997498 -0.070695 0.003718 0.070692 0.997491
1413394912.155761 -0.007865 -0.011649 0.016598 0.999975 -0.000987 -0.007041 0.000509 0.997712 -0.067603 0.007092 0.067597 0.997687
1413394912.205760 -0.004824 -0.006328 0.014316 0.999948 0.001553 -0.010063 -0.002115 0.998423 -0.056094 0.009960 0.056112 0.998375
1413394912.255760 -0.006644 -0.006975 0.014460 0.999896 0.000553 -0.014436 -0.001159 0.999115 -0.042048 0.014400 0.042061 0.999011
1413394912.305760 -0.002909 -0.005885 0.010689 0.999841 0.005139 -0.017090 -0.005652 0.999530 -0.030146 0.016927 0.030238 0.999399
1413394912.355761 -0.005193 -0.000669 0.009620 0.999802 0.004979 -0.019289 -0.005351 0.999800 -0.019277 0.019189 0.019376 0.999628
1413394912.405761 -0.003347 0.003541 0.003878 0.999677 0.015981 -0.019781 -0.016210 0.999803 -0.011454 0.019594 0.011771 0.999739
1413394912.455760 -0.004061 0.011569 0.000534 0.999578 0.020512 -0.020589 -0.020588 0.999782 -0.003478 0.020513 0.003901 0.999782
1413394912.505760 -0.001939 0.014401 -0.002910 0.999568 0.020511 -0.021073 -0.020310 0.999746 0.009729 0.021267 -0.009297 0.999731
1413394912.555760 -0.002615 0.016660 -0.007654 0.999443 0.027463 -0.018962 -0.027041 0.999389 0.022154 0.019559 -0.021629 0.999575
1413394912.605761 -0.003365 0.018246 -0.011949 0.999476 0.025335 -0.020167 -0.024718 0.999236 0.030287 0.020919 -0.029772 0.999338
1413394912.655761 0.003848 0.020764 -0.012389 0.999403 0.028064 -0.020166 -0.027368 0.999048 0.033985 0.021100 -0.033412 0.999219
1413394912.705760 0.003964 0.020346 -0.014316 0.999485 0.025893 -0.018973 -0.025365 0.999299 0.027550 0.019673 -0.027054 0.999440
1413394912.755760 0.009937 0.022436 -0.016724 0.999529 0.022313 -0.021070 -0.021826 0.999496 0.023062 0.021574 -0.022591 0.999512
1413394912.805760 0.005642 0.020381 -0.017461 0.999644 0.020158 -0.017454 -0.019903 0.999695 0.014634 0.017744 -0.014281 0.999741
1413394912.855761 0.007460 0.020846 -0.018251 0.999810 0.013284 -0.014272 -0.013155 0.999872 0.009123 0.014391 -0.008933 0.999857
1413394912.905761 0.005917 0.022755 -0.015431 0.999890 0.003752 -0.014329 -0.003693 0.999984 0.004186 0.014345 -0.004133 0.999889
1413394912.955760 0.002416 0.017664 -0.019113 0.999785 -0.011063 -0.017550 0.011076 0.999938 0.000609 0.017542 -0.000804 0.999846
1413394913.005760 -0.004932 0.014366 -0.019803 0.999766 -0.015352 -0.015222 0.015389 0.999879 0.002282 0.015185 -0.002516 0.999882
1413394913.055760 0.001900 0.022023 -0.020845 0.999783 -0.015536 -0.013866 0.015541 0.999879 0.000315 0.013859 -0.000531 0.999904
1413394913.105761 0.000196 0.016572 -0.017915 0.999858 -0.013083 -0.010650 0.013103 0.999913 0.001780 0.010625 -0.001920 0.999942
1413394913.155761 -0.002649 0.017593 -0.018374 0.999935 -0.010761 -0.003866 0.010767 0.999941 0.001409 0.003850 -0.001451 0.999992
1413394913.205760 0.001342 0.012867 -0.019981 0.999964 -0.008155 0.002344 0.008149 0.999964 0.002508 -0.002365 -0.002489 0.999994
1413394913.255760 0.001519 0.019433 -0.016010 0.999915 -0.008857 0.009614 0.008832 0.999958 0.002604 -0.009637 -0.002519 0.999950
1413394913.305760 0.012113 0.016217 -0.014617 0.999796 -0.007992 0.018568 0.007818 0.999925 0.009435 -0.018642 -0.009288 0.999783
1413394913.355761 0.002374 0.015683 -0.011793 0.999651 -0.008958 0.024834 0.008600 0.999858 0.014500 -0.024960 -0.014281 0.999586
1413394913.405761 0.009371 0.018495 -0.016332 0.999518 -0.013106 0.028138 0.012852 0.999875 0.009203 -0.028255 -0.008837 0.999562
1413394913.455760 0.011156 0.019862 -0.013552 0.999304 -0.016424 0.033497 0.016166 0.999838 0.007966 -0.033622 -0.007418 0.999407
1413394913.505760 0.012852 0.017472 -0.016263 0.999120 -0.021832 0.035821 0.021613 0.999745 0.006477 -0.035953 -0.005697 0.999337
1413394913.555760 0.012609 0.009693 -0.015756 0.998955 -0.029161 0.035203 0.028958 0.999561 0.006271 -0.035371 -0.005245 0.999360
1413394913.605761 0.011675 0.012355 -0.017850 0.998809 -0.031240 0.037475 0.031044 0.999501 0.005815 -0.037638 -0.004644 0.999281
1413394913.655761 0.011741 0.005304 -0.012650 0.998712 -0.032531 0.038939 0.032397 0.999467 0.004072 -0.039051 -0.002806 0.999233
1413394913.705760 0.016529 0.001798 -0.017085 0.998782 -0.026234 0.041786 0.026420 0.999643 -0.003912 -0.041669 0.005011 0.999119
1413394913.755760 0.025687 0.003763 -0.016517 0.998796 -0.020057 0.044768 0.020511 0.999743 -0.009706 -0.044561 0.010612 0.998950
