1413394907.305760 -0.010681 -0.010332 0.038107 0.999961 0.008788 -0.000519 -0.008802 0.997182 -0.074508 -0.000137 0.074510 0.997220
1413394907.355761 -0.011090 -0.015034 0.041464 0.999902 0.013990 0.000951 -0.013848 0.995875 -0.089669 -0.002201 0.089647 0.995971
1413394907.405761 -0.011878 -0.018707 0.042573 0.999428 0.033725 0.002596 -0.033352 0.995332 -0.090560 -0.005638 0.090422 0.995888
1413394907.455760 -0.013891 -0.022070 0.040315 0.998600 0.052749 0.003984 -0.052200 0.994806 -0.087384 -0.008573 0.087054 0.996167
1413394907.505761 -0.017819 -0.023148 0.035471 0.998710 0.050769 0.000210 -0.050641 0.996459 -0.067112 -0.003616 0.067015 0.997745
1413394907.555760 -0.023390 -0.023075 0.029485 0.998800 0.048758 -0.004643 -0.048949 0.997025 -0.059544 0.001726 0.059699 0.998215
1413394907.605761 -0.029957 -0.019968 0.022713 0.999544 0.026271 -0.014897 -0.026819 0.998923 -0.037873 0.013886 0.038255 0.999172
1413394907.655761 -0.036134 -0.016495 0.015055 0.999712 0.008093 -0.022597 -0.008626 0.999685 -0.023578 0.022399 0.023766 0.999467
1413394907.705761 -0.042115 -0.010950 0.006943 0.999300 -0.019003 -0.032221 0.019425 0.999729 0.012830 0.031968 -0.013447 0.999398
1413394907.755760 -0.045771 -0.007002 -0.000606 0.998570 -0.039294 -0.036248 0.040852 0.998226 0.043304 0.034482 -0.044723 0.998404
1413394907.805760 -0.047694 -0.005181 -0.006784 0.998478 -0.043926 -0.033342 0.046248 0.996302 0.072417 0.030037 -0.073849 0.996817
1413394907.855761 -0.047729 -0.008082 -0.011134 0.998766 -0.040886 -0.028181 0.043056 0.995762 0.081270 0.024738 -0.082383 0.996294
1413394907.905761 -0.046124 -0.011335 -0.012890 0.999213 -0.033423 -0.021362 0.035098 0.995887 0.083535 0.018482 -0.084219 0.996276
1413394907.955760 -0.043550 -0.014466 -0.011437 0.999699 -0.021413 -0.011968 0.022195 0.997329 0.069583 0.010446 -0.069828 0.997504
1413394908.005761 -0.041284 -0.017482 -0.008596 0.999847 -0.015796 -0.007554 0.016205 0.998205 0.057647 0.006630 -0.057761 0.998308
1413394908.055760 -0.038878 -0.019461 -0.004387 0.999983 -0.005426 -0.002002 0.005493 0.999354 0.035508 0.001809 -0.035518 0.999367
1413394908.105761 -0.036642 -0.023434 -0.000518 0.999981 -0.006096 0.000268 0.006097 0.999970 -0.004679 -0.000240 0.004680 0.999989
1413394908.155761 -0.034161 -0.026120 0.002704 0.999991 -0.002883 0.003221 0.003009 0.999205 -0.039741 -0.003104 0.039750 0.999205
1413394908.205761 -0.031936 -0.027536 0.004143 0.999987 0.000837 0.005111 -0.000526 0.998160 -0.060633 -0.005153 0.060630 0.998147
1413394908.255760 -0.029714 -0.028669 0.003932 0.999962 -0.008043 0.003270 0.008249 0.997592 -0.068860 -0.002708 0.068885 0.997621
1413394908.305760 -0.027383 -0.027059 0.002787 0.999983 -0.000870 0.005846 0.001261 0.997733 -0.067287 -0.005774 0.067293 0.997717
1413394908.355761 -0.025245 -0.023773 0.000370 0.999976 0.000100 0.006926 0.000323 0.998132 -0.061098 -0.006919 0.061098 0.998108
1413394908.405761 -0.023370 -0.017905 -0.002535 0.999954 0.005601 0.007839 -0.005195 0.998688 -0.050936 -0.008114 0.050893 0.998671
1413394908.455760 -0.021429 -0.010227 -0.006258 0.999851 0.013808 0.010406 -0.013374 0.999083 -0.040681 -0.010958 0.040536 0.999118
1413394908.505761 -0.020351 -0.001607 -0.010018 0.999835 0.014593 0.010829 -0.014270 0.999468 -0.029341 -0.011251 0.029182 0.999511
1413394908.555760 -0.019591 0.008670 -0.013468 0.999945 0.006368 0.008377 -0.006386 0.999977 0.002075 -0.008363 -0.002128 0.999963
1413394908.605761 -0.020261 0.018748 -0.019247 0.999904 -0.013874 0.000120 0.013856 0.998996 0.042596 -0.000711 -0.042590 0.999092
1413394908.655761 -0.019824 0.025348 -0.023539 0.999881 -0.015419 -0.000537 0.015420 0.997577 0.067845 -0.000510 -0.067845 0.997696
1413394908.705761 -0.018716 0.028676 -0.025990 0.999968 -0.007864 0.001765 0.007687 0.996425 0.084132 -0.002421 -0.084116 0.996453
1413394908.755760 -0.017923 0.029042 -0.027254 0.999898 -0.014260 -0.000858 0.014281 0.996116 0.086890 -0.000385 -0.086894 0.996218
1413394908.805760 -0.016075 0.027146 -0.026472 0.999980 -0.006030 0.001842 0.005882 0.997385 0.072036 -0.002271 -0.072023 0.997400
1413394908.855761 -0.014296 0.027174 -0.024956 0.999990 -0.003937 0.002274 0.003773 0.997678 0.067996 -0.002537 -0.067986 0.997683
1413394908.905761 -0.012199 0.027763 -0.020167 0.999962 0.006586 0.005665 -0.006889 0.998452 0.055183 -0.005293 -0.055220 0.998460
1413394908.955760 -0.010374 0.030774 -0.015266 0.999881 0.013586 0.007311 -0.013950 0.998536 0.052253 -0.006591 -0.052349 0.998607
1413394909.005761 -0.008165 0.030802 -0.009141 0.999691 0.022758 0.010033 -0.022981 0.999477 0.022732 -0.009510 -0.022955 0.999691
1413394909.055760 -0.007431 0.027438 -0.001597 0.999806 0.018259 0.007434 -0.018130 0.999690 -0.017047 -0.007743 0.016909 0.999827
1413394909.105761 -0.006823 0.026982 0.005462 0.999800 0.018950 0.006324 -0.018639 0.998763 -0.046109 -0.007189 0.045982 0.998916
1413394909.155761 -0.006720 0.023270 0.012753 0.999804 0.019309 0.004345 -0.018985 0.997700 -0.065075 -0.005591 0.064980 0.997871
1413394909.205761 -0.008631 0.018302 0.017384 0.999961 0.004858 -0.007329 -0.005375 0.997364 -0.072355 0.006958 0.072391 0.997352
1413394909.255760 -0.009906 0.012920 0.019694 0.999904 0.006167 -0.012389 -0.007130 0.996833 -0.079205 0.011862 0.079286 0.996781
1413394909.305760 -0.011606 0.009634 0.020026 0.999834 0.006181 -0.017111 -0.007290 0.997824 -0.065529 0.016669 0.065643 0.997704
1413394909.355761 -0.013045 0.008341 0.018365 0.999651 0.016993 -0.020235 -0.018015 0.998512 -0.051465 0.019331 0.051811 0.998470
1413394909.405761 -0.014283 0.008894 0.014627 0.999564 0.019489 -0.022165 -0.020171 0.999317 -0.030954 0.021547 0.031388 0.999275
1413394909.455760 -0.016021 0.010665 0.010119 0.999478 0.020356 -0.025092 -0.020506 0.999773 -0.005739 0.024969 0.006250 0.999669
1413394909.505761 -0.017349 0.013162 0.005049 0.999453 0.021420 -0.025179 -0.020975 0.999621 0.017821 0.025551 -0.017283 0.999524
1413394909.555760 -0.018656 0.014951 0.001141 0.999445 0.025219 -0.021786 -0.024479 0.999135 0.033608 0.022614 -0.033056 0.999198
1413394909.605761 -0.019839 0.017511 -0.002168 0.999562 0.022939 -0.018675 -0.022115 0.998823 0.043177 0.019643 -0.042745 0.998893
1413394909.655761 -0.021495 0.018583 -0.004329 0.999697 0.018774 -0.015923 -0.018076 0.998916 0.042898 0.016711 -0.042597 0.998953
1413394909.705761 -0.023984 0.019284 -0.005848 0.999814 0.006744 -0.018051 -0.005903 0.998913 0.046230 0.018343 -0.046115 0.998768
1413394909.755760 -0.026214 0.020098 -0.006042 0.999863 -0.003084 -0.016291 0.003959 0.998537 0.053927 0.016101 -0.053984 0.998412
1413394909.805760 -0.028420 0.019117 -0.005217 0.999761 -0.014800 -0.016096 0.015641 0.998451 0.053401 0.015281 -0.053640 0.998443
1413394909.855761 -0.030020 0.018873 -0.002979 0.999789 -0.015419 -0.013564 0.016128 0.998421 0.053814 0.012712 -0.054022 0.998459
1413394909.905761 -0.031075 0.017128 0.000810 0.999885 -0.011405 -0.009963 0.011745 0.999329 0.034689 0.009560 -0.034802 0.999349
1413394909.955760 -0.032284 0.013077 0.006110 0.999791 -0.018711 -0.008213 0.018756 0.999810 0.005358 0.008111 -0.005510 0.999952
1413394910.005761 -0.033087 0.007937 0.011563 0.999783 -0.019302 -0.007804 0.019019 0.999210 -0.034882 0.008471 0.034726 0.999361
1413394910.055760 -0.032977 0.004507 0.016372 0.999777 -0.020225 -0.006093 0.019892 0.998522 -0.050581 0.007107 0.050448 0.998701
1413394910.105761 -0.032154 0.000978 0.018913 0.999908 -0.013417 -0.001905 0.013274 0.998012 -0.061604 0.002728 0.061573 0.998099
1413394910.155761 -0.031015 -0.002732 0.019666 0.999985 -0.005437 0.000451 0.005455 0.998002 -0.062950 -0.000107 0.062952 0.998017
1413394910.205761 -0.029491 -0.005723 0.018918 0.999996 0.000974 0.002734 -0.000802 0.998054 -0.062348 -0.002790 0.062345 0.998051
1413394910.255760 -0.028257 -0.007805 0.016532 0.999988 0.001895 0.004479 -0.001630 0.998292 -0.058393 -0.004582 0.058385 0.998284
1413394910.305760 -0.027253 -0.008420 0.013085 0.999988 0.002205 0.004399 -0.001985 0.998780 -0.049338 -0.004502 0.049329 0.998772
1413394910.355761 -0.026191 -0.008311 0.008689 0.999975 0.004441 0.005520 -0.004226 0.999257 -0.038308 -0.005686 0.038284 0.999251
1413394910.405761 -0.025581 -0.008438 0.003368 0.999979 0.003113 0.005711 -0.002938 0.999531 -0.030473 -0.005803 0.030456 0.999519
1413394910.455760 -0.025358 -0.006783 -0.002371 0.999995 0.000218 0.003201 -0.000154 0.999805 -0.019732 -0.003205 0.019731 0.999800
1413394910.505761 -0.024887 -0.001935 -0.008344 0.999991 -0.003779 0.002146 0.003744 0.999859 0.016362 -0.002208 -0.016354 0.999864
1413394910.555760 -0.024791 0.001128 -0.013892 0.999976 -0.006908 0.000512 0.006877 0.998886 0.046695 -0.000835 -0.046691 0.998909
1413394910.605761 -0.024170 0.002530 -0.018522 0.999957 -0.009261 -0.000809 0.009295 0.997324 0.072521 0.000135 -0.072526 0.997367
1413394910.655761 -0.023157 0.003319 -0.021011 0.999994 0.000540 0.003373 -0.000835 0.996112 0.088096 -0.003313 -0.088099 0.996106
1413394910.705761 -0.022421 0.001054 -0.021093 0.999996 -0.000975 0.002809 0.000740 0.996597 0.082427 -0.002879 -0.082424 0.996593
1413394910.755760 -0.021572 -0.000664 -0.018598 0.999962 0.006669 0.005680 -0.007068 0.997283 0.073330 -0.005176 -0.073368 0.997292
1413394910.805760 -0.021088 -0.001964 -0.014068 0.999859 0.014649 0.008234 -0.015109 0.998147 0.058943 -0.007356 -0.059059 0.998227
1413394910.855761 -0.021093 -0.003488 -0.008698 0.999880 0.012776 0.008802 -0.013112 0.999146 0.039178 -0.008294 -0.039288 0.999193
1413394910.905761 -0.021529 -0.004473 -0.002406 0.999887 0.013072 0.007373 -0.013261 0.999570 0.026149 -0.007028 -0.026244 0.999631
1413394910.955760 -0.021878 -0.004448 0.004389 0.999863 0.014757 0.007559 -0.014890 0.999730 0.017841 -0.007293 -0.017951 0.999812
1413394911.005761 -0.022557 -0.005374 0.011513 0.999821 0.016354 0.009554 -0.016333 0.999864 -0.002264 -0.009589 0.002108 0.999952
1413394911.055760 -0.024313 -0.009423 0.017839 0.999921 0.011007 0.006025 -0.010755 0.999123 -0.040467 -0.006465 0.040399 0.999163
1413394911.105761 -0.026677 -0.014689 0.022697 0.999813 -0.018890 -0.004073 0.018636 0.998300 -0.055230 0.005110 0.055143 0.998465
1413394911.155761 -0.027878 -0.019443 0.025476 0.999793 -0.019517 -0.005731 0.019024 0.996914 -0.076156 0.007200 0.076031 0.997079
1413394911.205761 -0.028404 -0.022833 0.025923 0.999735 -0.021955 -0.006939 0.021353 0.996774 -0.077362 0.008615 0.077193 0.996979
1413394911.255760 -0.027943 -0.025378 0.024517 0.999864 -0.015627 -0.005269 0.015217 0.997397 -0.070484 0.006357 0.070394 0.997499
1413394911.305760 -0.027837 -0.026593 0.020701 0.999941 -0.008652 -0.006584 0.008254 0.998269 -0.058239 0.007077 0.058181 0.998281
1413394911.355761 -0.027278 -0.027714 0.015571 0.999931 -0.008642 -0.007934 0.008237 0.998727 -0.049758 0.008354 0.049690 0.998730
1413394911.405761 -0.026244 -0.026110 0.009986 0.999977 -0.002802 -0.006212 0.002582 0.999380 -0.035101 0.006306 0.035084 0.999364
1413394911.455760 -0.024980 -0.024134 0.004145 0.999982 -0.002563 -0.005430 0.002455 0.999800 -0.019825 0.005480 0.019812 0.999789
1413394911.505761 -0.023680 -0.023015 -0.001862 0.999987 -0.001728 -0.004823 0.001665 0.999914 -0.013023 0.004845 0.013015 0.999904
1413394911.555760 -0.022594 -0.019587 -0.007403 0.999974 0.002262 -0.006819 -0.002182 0.999930 0.011638 0.006845 -0.011623 0.999909
1413394911.605761 -0.021027 -0.016593 -0.012137 0.999969 0.004558 -0.006429 -0.004322 0.999333 0.036251 0.006590 -0.036222 0.999322
1413394911.655761 -0.019879 -0.013828 -0.015991 0.999957 0.004454 -0.008158 -0.003979 0.998346 0.057361 0.008400 -0.057326 0.998320
1413394911.705761 -0.018584 -0.011316 -0.017550 0.999941 0.006271 -0.008887 -0.005586 0.997158 0.075129 0.009333 -0.075075 0.997134
1413394911.755760 -0.016763 -0.010507 -0.016664 0.999966 0.006595 -0.004956 -0.006195 0.997025 0.076833 0.005448 -0.076800 0.997032
1413394911.805760 -0.015689 -0.009455 -0.013285 0.999980 0.001178 -0.006227 -0.000726 0.997394 0.072143 0.006295 -0.072137 0.997375
1413394911.855761 -0.014734 -0.009121 -0.007367 0.999968 0.004790 -0.006456 -0.004403 0.998265 0.058712 0.006726 -0.058681 0.998254
1413394911.905761 -0.013375 -0.008261 -0.000761 0.999989 0.001551 -0.004355 -0.001390 0.999326 0.036684 0.004409 -0.036677 0.999317
1413394911.955760 -0.012345 -0.008858 0.004894 0.999983 -0.003392 -0.004820 0.003377 0.999990 -0.003096 0.004830 0.003080 0.999984
1413394912.005761 -0.011366 -0.008680 0.009757 0.999989 -0.000746 -0.004704 0.000598 0.999508 -0.031368 0.004725 0.031365 0.999497
1413394912.055760 -0.010154 -0.008184 0.013318 0.999992 -0.001952 -0.003561 0.001741 0.998299 -0.058270 0.003669 0.058263 0.998295
1413394912.105761 -0.008856 -0.008178 0.016442 0.999994 0.000050 -0.003418 -0.000293 0.997474 -0.071026 0.003406 0.071027 0.997469
1413394912.155761 -0.008313 -0.007918 0.017480 0.999971 -0.001136 -0.007512 0.000631 0.997763 -0.066848 0.007571 0.066842 0.997735
1413394912.205761 -0.007392 -0.006678 0.016640 0.999943 0.001623 -0.010521 -0.002193 0.998513 -0.054479 0.010417 0.054499 0.998460
1413394912.255760 -0.006770 -0.004399 0.014208 0.999891 0.000839 -0.014715 -0.001436 0.999176 -0.040574 0.014669 0.040591 0.999068
1413394912.305760 -0.005557 -0.001650 0.010986 0.999834 0.005512 -0.017364 -0.006014 0.999561 -0.029021 0.017197 0.029120 0.999428
1413394912.355761 -0.004416 0.000501 0.007339 0.999790 0.004924 -0.019876 -0.005254 0.999849 -0.016580 0.019791 0.016681 0.999665
1413394912.405761 -0.002878 0.004339 0.003234 0.999663 0.016684 -0.019876 -0.016906 0.999796 -0.011043 0.019688 0.011375 0.999741
1413394912.455760 -0.001464 0.009704 -0.001419 0.999558 0.021435 -0.020587 -0.021487 0.999766 -0.002324 0.020532 0.002765 0.999785
1413394912.505761 -0.000092 0.012801 -0.004399 0.999569 0.020247 -0.021250 -0.020019 0.999740 0.010912 0.021465 -0.010482 0.999715
1413394912.555760 0.001423 0.017102 -0.008079 0.999441 0.027544 -0.018943 -0.027113 0.999376 0.022651 0.019555 -0.022125 0.999564
1413394912.605761 0.002324 0.018688 -0.011267 0.999464 0.025731 -0.020260 -0.025105 0.999218 0.030554 0.021031 -0.030029 0.999328
1413394912.655761 0.003115 0.020391 -0.013841 0.999409 0.027736 -0.020295 -0.027024 0.999038 0.034524 0.021233 -0.033955 0.999198
1413394912.705761 0.003695 0.019796 -0.015640 0.999499 0.025407 -0.018859 -0.024912 0.999350 0.026072 0.019509 -0.025589 0.999482
1413394912.755760 0.003652 0.019651 -0.016909 0.999570 0.021289 -0.020158 -0.020859 0.999556 0.021275 0.020602 -0.020846 0.999570
1413394912.805760 0.003825 0.019447 -0.017643 0.999651 0.019744 -0.017526 -0.019492 0.999706 0.014409 0.017805 -0.014063 0.999743
1413394912.855761 0.003942 0.018798 -0.018039 0.999822 0.012719 -0.013926 -0.012597 0.999881 0.008874 0.014037 -0.008697 0.999864
1413394912.905761 0.002889 0.018111 -0.018453 0.999886 0.002854 -0.014796 -0.002779 0.999983 0.005098 0.014811 -0.005056 0.999878
1413394912.955760 0.001648 0.017038 -0.018657 0.999768 -0.012068 -0.017850 0.012064 0.999927 -0.000335 0.017853 0.000119 0.999841
1413394913.005761 0.001299 0.017267 -0.018732 0.999775 -0.015313 -0.014674 0.015350 0.999879 0.002445 0.014634 -0.002670 0.999889
1413394913.055760 0.001231 0.017393 -0.018433 0.999818 -0.014342 -0.012560 0.014369 0.999895 0.002067 0.012529 -0.002247 0.999919
1413394913.105761 0.001610 0.017254 -0.018328 0.999857 -0.013108 -0.010659 0.013122 0.999913 0.001290 0.010641 -0.001430 0.999942
1413394913.155761 0.002880 0.017593 -0.017977 0.999942 -0.010320 -0.003056 0.010325 0.999946 0.001460 0.003041 -0.001491 0.999994
1413394913.205761 0.004171 0.017747 -0.017510 0.999959 -0.008441 0.003309 0.008436 0.999963 0.001545 -0.003322 -0.001517 0.999993
1413394913.255760 0.005624 0.018061 -0.016927 0.999911 -0.008777 0.010075 0.008749 0.999958 0.002845 -0.010100 -0.002757 0.999945
1413394913.305760 0.007210 0.018776 -0.016222 0.999780 -0.007746 0.019516 0.007557 0.999924 0.009770 -0.019590 -0.009620 0.999762
1413394913.355761 0.008090 0.019001 -0.016165 0.999674 -0.010038 0.023469 0.009705 0.999851 0.014241 -0.023608 -0.014008 0.999623
1413394913.405761 0.009322 0.017599 -0.015937 0.999514 -0.012617 0.028500 0.012368 0.999884 0.008917 -0.028609 -0.008560 0.999554
1413394913.455760 0.010591 0.015137 -0.015883 0.999286 -0.016907 0.033793 0.016670 0.999834 0.007294 -0.033911 -0.006726 0.999402
1413394913.505761 0.011204 0.011836 -0.016043 0.999145 -0.022358 0.034773 0.022091 0.999724 0.008051 -0.034944 -0.007276 0.999363
1413394913.555760 0.012223 0.008908 -0.016021 0.998947 -0.029397 0.035212 0.029197 0.999554 0.006200 -0.035379 -0.005165 0.999361
1413394913.605761 0.013654 0.006395 -0.015850 0.998803 -0.031390 0.037508 0.031196 0.999497 0.005724 -0.037668 -0.004547 0.999280
1413394913.655761 0.015563 0.003914 -0.016054 0.998701 -0.033055 0.038780 0.032942 0.999451 0.003565 -0.038877 -0.002283 0.999241
1413394913.705761 0.018008 0.001530 -0.016180 0.998801 -0.025655 0.041704 0.025860 0.999656 -0.004389 -0.041577 0.005462 0.999120
