1403715550.362143 -0.009871 0.022904 -0.031976 0.041027 0.040995 -1.563509
1403715550.412143 -0.013051 0.027511 -0.033218 -0.003003 0.000000 0.000000
1403715550.462143 -0.014541 0.031336 -0.031686 -0.000141 0.000000 0.000000
1403715550.512143 -0.015960 0.033356 -0.030892 0.000148 0.000000 0.000000
1403715550.562143 -0.018130 0.039647 -0.030213 -0.002834 0.000000 0.000000
1403715550.612143 -0.020570 0.031790 -0.034231 -0.007237 0.000000 0.000000
1403715550.662143 -0.019626 0.029107 -0.035807 -0.013677 0.000000 0.000000
1403715550.712143 -0.018109 0.025911 -0.036530 -0.019706 0.000000 0.000000
1403715550.762143 -0.016375 0.023666 -0.038933 -0.020936 0.000000 0.000000
1403715550.812143 -0.013834 0.021358 -0.041903 -0.025995 0.000000 0.000000
1403715550.862143 -0.013121 0.019904 -0.043009 -0.028910 0.000000 0.000000
1403715550.912143 -0.014241 0.018580 -0.044885 -0.027772 0.000000 0.000000
1403715550.962143 -0.014557 0.019475 -0.046161 -0.026283 0.000000 0.000000
1403715551.012143 -0.020830 0.017246 -0.048742 -0.022985 0.000000 0.000000
1403715551.062143 -0.022377 0.017866 -0.049053 -0.018822 0.000000 0.000000
1403715551.112143 -0.024877 0.019054 -0.048822 -0.008330 0.000000 0.000000
1403715551.162143 -0.025547 0.021735 -0.048929 -0.007845 0.000000 0.000000
1403715551.212143 -0.025713 0.025392 -0.047994 -0.008066 0.000000 0.000000
1403715551.262143 -0.025506 0.028879 -0.047473 -0.013239 0.000000 0.000000
1403715551.312143 -0.025636 0.032440 -0.049788 -0.018808 0.000000 0.000000
1403715551.362143 -0.027483 0.035626 -0.051106 -0.022161 0.000000 0.000000
1403715551.412143 -0.031891 0.039171 -0.049907 -0.021678 0.000000 0.000000
1403715551.462143 -0.033512 0.038661 -0.052266 -0.022420 0.000000 0.000000
1403715551.512143 -0.033653 0.038699 -0.056003 -0.018808 0.000000 0.000000
1403715551.562143 -0.034052 0.037472 -0.057939 -0.014914 0.000000 0.000000
1403715551.612143 -0.035440 0.036309 -0.059597 -0.009692 0.000000 0.000000
1403715551.662143 -0.036429 0.034900 -0.058159 -0.001647 0.000000 0.000000
1403715551.712143 -0.036366 0.034695 -0.058447 0.002632 0.000000 0.000000
1403715551.762143 -0.036163 0.035023 -0.060246 0.000477 0.000000 0.000000
1403715551.812143 -0.035540 0.033724 -0.060829 -0.001525 0.000000 0.000000
1403715551.862143 -0.034586 0.033848 -0.061599 -0.006349 0.000000 0.000000
1403715551.912143 -0.037066 0.031302 -0.066485 -0.012782 0.000000 0.000000
1403715551.962143 -0.035887 0.032129 -0.060829 -0.009298 0.000000 0.000000
1403715552.012143 -0.036442 0.031399 -0.062579 -0.005758 0.000000 0.000000
1403715552.062143 -0.036222 0.030720 -0.061605 0.000962 0.000000 0.000000
1403715552.112143 -0.036014 0.028061 -0.058411 0.008621 0.000000 0.000000
1403715552.162143 -0.035557 0.026598 -0.055039 -0.000320 0.000000 0.000000
1403715552.212143 -0.035494 0.024400 -0.053932 0.039472 0.039494 -1.518318
1403715552.262143 -0.034620 0.022968 -0.053179 -0.001364 0.000000 0.000000
1403715552.312143 -0.034343 0.021066 -0.052928 0.001144 0.000000 0.000000
1403715552.362143 -0.033214 0.018684 -0.050796 -0.002478 0.000000 0.000000
1403715552.412143 -0.025279 -0.001406 -0.045123 -0.004625 0.000000 0.000000
1403715552.462143 -0.029358 0.015458 -0.045118 -0.003721 0.000000 0.000000
1403715552.512143 -0.027929 0.015090 -0.040783 -0.006906 0.000000 0.000000
1403715552.562143 -0.025633 0.014507 -0.038647 -0.011392 0.000000 0.000000
1403715552.612143 -0.024390 0.014061 -0.035753 -0.014499 0.000000 0.000000
1403715552.662143 -0.024210 0.013834 -0.031119 -0.017601 0.000000 0.000000
1403715552.712143 -0.022812 0.012060 -0.027734 -0.021115 0.000000 0.000000
1403715552.762143 -0.022382 0.010884 -0.024771 -0.021906 0.000000 0.000000
1403715552.812143 -0.023736 0.010051 -0.020444 0.047789 0.047835 -1.526556
1403715552.862143 -0.024379 0.009402 -0.017106 0.049271 0.049288 -1.536465
1403715552.912143 -0.025248 0.009753 -0.013679 0.050626 0.050873 -1.479558
1403715552.962143 -0.027694 0.008908 -0.011921 0.047449 0.048040 -1.431317
1403715553.012143 -0.028327 0.007954 -0.008867 0.046225 0.047627 -1.351243
1403715553.062143 -0.031254 0.007010 -0.007135 0.046083 0.046859 -1.412199
1403715553.112143 -0.034886 0.007029 -0.006451 0.044355 0.044842 -1.445894
1403715553.162143 -0.039894 0.006917 -0.006685 0.045255 0.045361 -1.511521
1403715553.212143 -0.044607 0.007000 -0.005696 -0.012902 0.000000 0.000000
1403715553.262143 -0.047614 0.007588 -0.005434 -0.012898 0.000000 0.000000
1403715553.312143 -0.050696 0.008484 -0.005819 -0.019091 0.000000 0.000000
1403715553.362143 -0.057757 0.006616 0.000808 -0.007989 0.000000 0.000000
1403715553.412143 -0.057853 0.008113 -0.005568 -0.003964 0.000000 0.000000
1403715553.462143 -0.059029 0.006797 -0.005934 0.001429 0.000000 0.000000
1403715553.512143 -0.065454 0.007900 -0.004176 0.012157 0.000000 0.000000
1403715553.562143 -0.067765 0.006243 -0.003965 0.008088 0.000000 0.000000
1403715553.612143 -0.070831 0.003636 -0.003750 0.011586 0.000000 0.000000
1403715553.662143 -0.073370 0.001877 -0.001608 0.007944 0.000000 0.000000
1403715553.712143 -0.073919 -0.001058 0.000689 0.011874 0.000000 0.000000
1403715553.762143 -0.086330 -0.001610 -0.009943 0.028820 0.029320 -1.374927
1403715553.812143 -0.074444 -0.008005 0.010408 0.028153 0.036557 -0.866728
1403715553.862143 -0.075190 -0.008760 0.008967 0.024698 0.041934 -0.616788
1403715553.912143 -0.075147 -0.010875 0.011790 0.020620 0.039300 -0.537840
1403715553.962143 -0.075210 -0.012318 0.014479 0.016330 0.033959 -0.486896
1403715554.012143 -0.074051 -0.013314 0.015368 0.011982 0.035168 -0.339971
1403715554.062143 -0.072901 -0.014292 0.015708 0.007012 0.035022 -0.196669
1403715554.112143 -0.088288 -0.007247 0.002829 -0.001419 0.039847 0.034630
1403715554.162143 -0.077338 -0.012217 0.017070 0.000745 0.039414 -0.018578
1403715554.212143 -0.072917 -0.013844 0.013797 0.001131 0.038399 -0.027625
1403715554.262143 -0.072198 -0.011687 0.011171 -0.000596 0.030663 0.017619
1403715554.312143 -0.070122 -0.010370 0.006771 0.001270 0.023656 -0.048712
1403715554.362143 -0.068362 -0.009718 0.002559 0.004782 0.018122 -0.254534
1403715554.412143 -0.066218 -0.010834 -0.002634 0.007846 0.011015 -0.768799
1403715554.462143 -0.062804 -0.012469 -0.009490 0.040343 0.000000 0.000000
1403715554.512143 -0.072928 -0.010459 -0.030908 0.067806 0.000000 0.000000
1403715554.562143 -0.051700 -0.020938 -0.018857 0.074330 0.000000 0.000000
1403715554.612143 -0.042909 -0.025400 -0.022609 0.075721 0.000000 0.000000
1403715554.662143 -0.033206 -0.027039 -0.021817 0.070704 0.000000 0.000000
1403715554.712143 -0.021185 -0.027853 -0.021169 0.059525 0.000000 0.000000
1403715554.762143 -0.052079 -0.053225 -0.061351 0.045441 0.000000 0.000000
1403715554.812143 0.004774 -0.023214 -0.021219 0.032157 0.000000 0.000000
1403715554.862143 0.010254 -0.015528 -0.018302 0.025985 0.000000 0.000000
1403715554.912143 0.022003 -0.003876 -0.012869 0.003835 0.000000 0.000000
1403715554.962143 0.033228 0.006835 -0.005839 -0.010518 0.000000 0.000000
1403715555.012143 0.045250 0.019792 0.000627 -0.022303 0.000000 0.000000
1403715555.062143 0.057595 0.029664 0.008941 -0.054726 0.000000 0.000000
1403715555.112143 0.044814 -0.003374 -0.033822 -0.024685 0.024697 1.531628
1403715555.162143 0.078648 0.037378 0.019269 -0.026988 0.032944 0.863242
1403715555.212143 0.089289 0.030923 0.021961 -0.030133 0.041551 0.712408
1403715555.262143 0.095983 0.021590 0.022419 -0.032310 0.043832 0.732195
1403715555.312143 0.100851 0.006989 0.019599 -0.038107 0.052743 0.699483
1403715555.362143 0.099955 -0.007692 0.012866 -0.035004 0.046073 0.766334
1403715555.412143 0.095808 -0.017109 0.006696 -0.020632 0.026463 0.837646
1403715555.462143 0.091071 -0.019871 0.004187 -0.012441 0.013757 1.095285
1403715555.512143 0.085827 -0.017416 0.005020 -0.001824 0.000000 0.000000
1403715555.562143 0.081821 -0.013648 0.006463 0.011569 0.000000 0.000000
1403715555.612143 0.114206 -0.016677 0.021264 0.023877 0.000000 0.000000
1403715555.662143 0.079666 -0.005379 0.012656 0.022292 0.000000 0.000000
1403715555.712143 0.072460 0.001834 0.013206 0.023661 0.000000 0.000000
1403715555.762143 0.066714 0.007160 0.014379 0.003182 0.004371 -0.797873
1403715555.812143 0.062516 0.010411 0.014907 -0.005250 0.010620 0.516869
1403715555.862143 0.046391 0.003353 0.012912 -0.010344 0.013545 0.860508
1403715555.912143 0.053544 0.014932 0.016262 -0.009363 0.013965 0.720755
1403715555.962143 0.047728 0.018540 0.017267 -0.006938 0.009151 0.853111
1403715556.012143 0.043758 0.019770 0.016809 -0.006304 0.009880 0.685790
1403715556.062143 0.039240 0.019297 0.016966 -0.007674 0.012080 0.674788
1403715556.112143 0.034882 0.017945 0.015368 -0.010791 0.016428 0.693490
1403715556.162143 0.029941 0.015331 0.011901 -0.007284 0.008916 0.940879
1403715556.212143 0.014559 0.003461 -0.013438 -0.005380 0.000000 0.000000
1403715556.262143 0.012937 0.020713 0.010033 -0.001327 0.000000 0.000000
1403715556.312143 0.007406 0.021867 0.008622 0.005444 0.000000 0.000000
1403715556.362143 0.000985 0.023310 0.008122 0.009689 0.000000 0.000000
1403715556.412143 -0.004683 0.024123 0.007224 0.009466 0.000000 0.000000
1403715556.462143 -0.010743 0.024332 0.007326 0.012396 0.000000 0.000000
1403715556.512143 -0.011861 0.026262 0.010244 0.021651 0.000000 0.000000
1403715556.562143 -0.022014 0.016627 0.004982 0.008640 0.008860 -1.311160
1403715556.612143 -0.026029 0.011600 0.004071 0.008589 0.009019 -1.224447
1403715556.662143 -0.029070 0.007853 0.002647 0.007097 0.007942 -1.074843
1403715556.712143 -0.031027 0.003669 0.000684 0.004603 0.010821 -0.416967
1403715556.762143 -0.032164 0.000202 -0.001874 0.002911 0.013555 -0.198870
1403715556.812143 -0.033793 -0.001677 -0.004805 0.002059 0.010964 -0.172887
1403715556.862143 -0.034399 -0.003059 -0.007365 0.003952 0.003954 -1.512689
1403715556.912143 -0.033314 -0.004076 -0.008278 0.016520 0.000000 0.000000
1403715556.962143 -0.031767 -0.005070 -0.009250 0.016833 0.000000 0.000000
1403715557.012143 -0.038921 -0.007992 -0.017416 0.012090 0.000000 0.000000
1403715557.062143 -0.030812 -0.004975 -0.011810 -0.001339 0.009656 0.139113
1403715557.112143 -0.029062 -0.004176 -0.013330 -0.002907 0.016439 0.172177
1403715557.162143 -0.027908 -0.001675 -0.014045 -0.004513 0.020005 0.218532
1403715557.212143 -0.027099 0.000615 -0.015210 -0.004263 0.021952 0.183669
1403715557.262143 -0.025971 0.003184 -0.017658 -0.003503 0.019228 0.172932
1403715557.312143 -0.026824 0.005249 -0.020639 -0.002276 0.017457 0.122418
1403715557.362143 -0.027805 0.007551 -0.023435 0.000025 0.010685 -0.006406
1403715557.412143 -0.026851 0.007391 -0.031272 -0.000047 0.008650 0.001284
1403715557.462143 -0.027433 0.010587 -0.031344 -0.002533 0.000000 0.000000
1403715557.512143 -0.027060 0.012539 -0.036343 0.001285 0.000000 0.000000
1403715557.562143 -0.025527 0.013377 -0.040277 0.006152 0.000000 0.000000
1403715557.612143 -0.024262 0.013024 -0.043880 0.007272 0.000000 0.000000
1403715557.662143 -0.024038 0.012546 -0.046261 0.010047 0.000000 0.000000
1403715557.712143 -0.024431 0.009788 -0.051089 0.009630 0.000000 0.000000
1403715557.762143 -0.023365 0.011354 -0.049699 0.009740 0.000000 0.000000
1403715557.812143 -0.021529 0.010824 -0.049950 0.002001 0.000000 0.000000
1403715557.862143 -0.020016 0.012421 -0.050564 -0.004758 0.000000 0.000000
1403715557.912143 -0.019179 0.015482 -0.049497 -0.006908 0.000000 0.000000
1403715557.962143 -0.018062 0.019351 -0.048569 0.003421 0.003763 -1.149113
1403715558.012143 -0.021033 0.028354 -0.051136 0.002880 0.003349 -1.041856
1403715558.062143 -0.017214 0.025846 -0.047811 -0.006764 0.000000 0.000000
1403715558.112143 -0.015543 0.029392 -0.048248 -0.002430 0.000000 0.000000
1403715558.162143 -0.014328 0.032557 -0.047410 0.003782 0.005157 -0.827139
1403715558.212143 -0.012652 0.035463 -0.046943 0.003663 0.005415 -0.744413
1403715558.262143 -0.011845 0.036327 -0.045900 0.006320 0.008120 -0.885400
1403715558.312143 -0.011373 0.035653 -0.046288 0.005897 0.006017 -1.363754
1403715558.362143 -0.010030 0.030692 -0.050985 0.015675 0.000000 0.000000
1403715558.412143 -0.010003 0.035248 -0.049917 0.010715 0.000000 0.000000
1403715558.462143 -0.008672 0.033152 -0.052354 0.008884 0.000000 0.000000
1403715558.512143 -0.007556 0.031116 -0.053175 -0.006157 0.000000 0.000000
1403715558.562143 -0.006488 0.026577 -0.052883 -0.008558 0.000000 0.000000
1403715558.612143 -0.004912 0.021490 -0.053176 -0.010721 0.000000 0.000000
1403715558.662143 -0.004123 0.017418 -0.052684 -0.008923 0.000000 0.000000
1403715558.712143 -0.005262 0.018431 -0.051941 -0.008859 0.000000 0.000000
1403715558.762143 -0.004724 0.010507 -0.050721 -0.004811 0.000000 0.000000
1403715558.812143 -0.002744 0.006971 -0.048269 0.001810 0.000000 0.000000
1403715558.862143 -0.001663 0.005757 -0.045697 0.005941 0.000000 0.000000
1403715558.912143 -0.000356 0.005954 -0.041901 0.010500 0.000000 0.000000
1403715558.962143 0.001109 0.005634 -0.037925 0.015575 0.000000 0.000000
1403715559.012143 0.002764 0.005515 -0.035450 0.014513 0.000000 0.000000
1403715559.062143 0.003458 0.005138 -0.032162 0.017869 0.000000 0.000000
1403715559.112143 -0.004529 0.012306 -0.033274 -0.020928 0.020996 1.499651
1403715559.162143 0.004034 0.006371 -0.025223 0.007546 0.000000 0.000000
1403715559.212143 0.005170 0.006540 -0.022921 0.007449 0.000000 0.000000
1403715559.262143 0.005621 0.006532 -0.019958 0.009345 0.000000 0.000000
1403715559.312143 0.006583 0.005761 -0.017945 0.010721 0.000000 0.000000
1403715559.362143 0.007393 0.005028 -0.014321 0.011858 0.000000 0.000000
1403715559.412143 0.008485 0.004233 -0.011026 0.013733 0.000000 0.000000
1403715559.462143 0.010036 0.004146 -0.009165 -0.026724 0.027252 1.382571
1403715559.512143 0.005047 0.007819 -0.008578 -0.026181 0.030887 1.023807
1403715559.562143 0.014283 0.001463 -0.006940 -0.024829 0.032550 0.868290
1403715559.612143 0.018122 -0.000744 -0.006878 -0.023918 0.031161 0.866654
1403715559.662143 0.019812 -0.003612 -0.007156 -0.021796 0.026844 0.937198
1403715559.712143 0.020684 -0.007196 -0.007465 -0.016721 0.019740 1.006999
1403715559.762143 0.021667 -0.010920 -0.010234 -0.013915 0.015515 1.117793
1403715559.812143 0.022045 -0.011717 -0.011698 -0.013386 0.013554 1.422493
1403715559.862143 0.023692 -0.011795 -0.011576 -0.014686 0.014783 1.464791
1403715559.912143 0.025964 -0.012026 -0.011571 -0.016466 0.016491 1.522751
1403715559.962143 0.028051 -0.011708 -0.013563 -0.016835 0.016836 1.566034
1403715560.012143 0.028766 -0.009423 -0.013415 -0.018348 0.018370 1.534738
1403715560.062143 0.031877 -0.008908 -0.014860 -0.018858 0.018863 1.557635
1403715560.112143 0.033018 -0.006484 -0.012743 0.011983 0.000000 0.000000
1403715560.162143 0.035416 -0.004123 -0.013595 -0.021648 0.021731 1.495383
1403715560.212143 0.037606 0.000693 -0.014406 0.005644 0.000000 0.000000
1403715560.262143 0.039430 0.004630 -0.014347 -0.029183 0.029196 1.525873
1403715560.312143 0.040817 0.008114 -0.016304 -0.006178 0.000000 0.000000
1403715560.362143 0.041185 0.010916 -0.016607 -0.029237 0.029339 1.478643
1403715560.412143 0.047440 0.009156 -0.014746 -0.000874 0.000000 0.000000
1403715560.462143 0.043568 0.013190 -0.019993 0.001957 0.000000 0.000000
1403715560.512143 0.043623 0.012925 -0.020995 -0.024983 0.025004 1.529052
1403715560.562143 0.044888 0.013102 -0.021962 0.005359 0.000000 0.000000
1403715560.612143 0.045081 0.012361 -0.024355 0.005570 0.000000 0.000000
1403715560.662143 0.044213 0.012812 -0.026196 0.009553 0.000000 0.000000
1403715560.712143 0.044222 0.014788 -0.027195 0.008903 0.000000 0.000000
1403715560.762143 0.044452 0.015530 -0.029455 0.009383 0.000000 0.000000
1403715560.812143 0.049182 0.015008 -0.029258 0.013925 0.000000 0.000000
1403715560.862143 0.041181 0.016919 -0.031450 0.014821 0.000000 0.000000
1403715560.912143 0.040083 0.018422 -0.034336 0.020733 0.000000 0.000000
1403715560.962143 0.038861 0.019579 -0.035530 -0.026114 0.026111 1.568447
1403715561.012143 0.039217 0.020547 -0.037494 0.017112 0.000000 0.000000
1403715561.062143 0.038922 0.019582 -0.039218 0.013806 0.000000 0.000000
1403715561.112143 0.038659 0.019633 -0.040207 0.011749 0.000000 0.000000
1403715561.162143 0.040040 0.020066 -0.041725 0.008256 0.000000 0.000000
1403715561.212143 0.043305 0.024459 -0.042440 0.004454 0.000000 0.000000
1403715561.262143 0.038355 0.021432 -0.045824 0.004157 0.000000 0.000000
1403715561.312143 0.037330 0.022716 -0.047502 -0.008187 0.000000 0.000000
1403715561.362143 0.036248 0.022005 -0.046573 -0.013044 0.000000 0.000000
1403715561.412143 0.034803 0.021992 -0.049256 -0.012324 0.000000 0.000000
1403715561.462143 0.032735 0.021241 -0.050253 -0.007446 0.000000 0.000000
1403715561.512143 0.029723 0.020916 -0.050531 0.002657 0.000000 0.000000
1403715561.562143 0.027201 0.021337 -0.051469 0.014230 0.000000 0.000000
1403715561.612143 0.024599 0.021306 -0.053744 0.016289 0.000000 0.000000
1403715561.662143 0.020948 0.022736 -0.054044 0.019775 0.000000 0.000000
1403715561.712143 0.020440 0.020521 -0.053484 0.023490 0.000000 0.000000
1403715561.762143 0.020203 0.020816 -0.053692 0.015856 0.000000 0.000000
1403715561.812143 0.018249 0.019842 -0.053118 0.019208 0.000000 0.000000
1403715561.862143 0.017065 0.020358 -0.052705 0.011795 0.000000 0.000000
1403715561.912143 0.016146 0.019750 -0.052482 0.013267 0.000000 0.000000
1403715561.962143 0.016471 0.019942 -0.052674 0.009549 0.000000 0.000000
1403715562.012143 0.016806 0.019391 -0.050880 0.011592 0.000000 0.000000
1403715562.062143 0.016832 0.018152 -0.048577 0.009120 0.000000 0.000000
1403715562.112143 0.015742 0.017017 -0.045952 0.005946 0.000000 0.000000
1403715562.162143 0.013963 0.018629 -0.045361 0.009735 0.000000 0.000000
1403715562.212143 0.014366 0.014511 -0.040685 0.008642 0.000000 0.000000
1403715562.262143 0.015678 0.013672 -0.037463 0.010515 0.000000 0.000000
1403715562.312143 0.016843 0.012281 -0.034598 0.014712 0.000000 0.000000
1403715562.362143 0.018190 0.011585 -0.029646 -0.003040 0.006127 0.533463
1403715562.412143 0.020517 0.010712 -0.025720 -0.000999 0.014539 0.082885
1403715562.462143 0.023028 0.011025 -0.022921 -0.000172 0.022371 0.021674
1403715562.512143 0.025404 0.011654 -0.019675 -0.000605 0.022593 0.041843
1403715562.562143 0.026900 0.014115 -0.018018 -0.003992 0.020286 0.212615
1403715562.612143 0.031884 0.012663 -0.017307 -0.005370 0.008738 0.679667
1403715562.662143 0.035104 0.014035 -0.014862 -0.010895 0.010898 1.558543
1403715562.712143 0.038496 0.014859 -0.013130 -0.018894 0.020050 1.222606
1403715562.762143 0.042645 0.014916 -0.011284 -0.023172 0.024669 1.196521
1403715562.812143 0.046258 0.014578 -0.011682 -0.021056 0.022275 1.213431
1403715562.862143 0.048206 0.014357 -0.012848 -0.019724 0.020361 1.298088
1403715562.912143 0.049633 0.013910 -0.013240 -0.021938 0.022720 1.287483
1403715562.962143 0.050352 0.012662 -0.015732 -0.022328 0.022502 1.430505
1403715563.012143 0.050313 0.011724 -0.015995 -0.022838 0.022886 1.495224
1403715563.062143 0.047793 0.006330 -0.015201 -0.002765 0.000000 0.000000
1403715563.112143 0.046984 0.008372 -0.017663 0.003562 0.000000 0.000000
1403715563.162143 0.046900 0.008913 -0.019714 0.012816 0.000000 0.000000
1403715563.212143 0.046525 0.009834 -0.017034 0.013254 0.000000 0.000000
1403715563.262143 0.048114 0.010015 -0.019964 0.017254 0.000000 0.000000
1403715563.312143 0.047334 0.010628 -0.021423 0.013620 0.000000 0.000000
1403715563.362143 0.046542 0.010442 -0.019864 0.017304 0.000000 0.000000
1403715563.412143 0.046844 0.010149 -0.018813 0.014590 0.000000 0.000000
1403715563.462143 0.046409 0.008323 -0.021055 0.016585 0.000000 0.000000
1403715563.512143 0.043194 0.008426 -0.022013 0.020027 0.000000 0.000000
1403715563.562143 0.040558 0.003712 -0.019505 0.021108 0.000000 0.000000
1403715563.612143 0.043088 0.004396 -0.021205 0.019896 0.000000 0.000000
1403715563.662143 0.042403 0.001684 -0.021112 0.021847 0.000000 0.000000
1403715563.712143 0.042503 -0.000647 -0.020876 0.017981 0.000000 0.000000
1403715563.762143 0.042793 -0.003250 -0.020972 0.020170 0.000000 0.000000
1403715563.812143 0.043176 -0.005416 -0.021178 0.015583 0.000000 0.000000
1403715563.862143 0.044371 -0.007680 -0.020478 0.009194 0.000000 0.000000
1403715563.912143 0.046128 -0.010926 -0.018652 -0.003944 0.000000 0.000000
1403715563.962143 0.047134 -0.014649 -0.018708 -0.001613 0.000000 0.000000
1403715564.012143 0.047633 -0.018026 -0.018251 -0.006598 0.000000 0.000000
1403715564.062143 0.047921 -0.021234 -0.017445 -0.049677 0.049667 1.514377
1403715564.112143 0.054491 -0.017000 -0.018658 -0.049352 0.049700 1.431751
1403715564.162143 0.047892 -0.023114 -0.016928 -0.048522 0.048562 1.500469
1403715564.212143 0.046909 -0.023442 -0.014864 -0.048164 0.048109 1.563893
1403715564.262143 0.044198 -0.024014 -0.015574 -0.047898 0.048148 1.458014
1403715564.312143 0.041368 -0.022669 -0.014929 -0.047342 0.047494 1.483554
1403715564.362143 0.040337 -0.020060 -0.010627 -0.045714 0.045892 1.487552
1403715564.412143 0.038297 -0.016670 -0.008579 -0.049299 0.049427 1.498102
1403715564.462143 0.036054 -0.013878 -0.008658 -0.050166 0.053091 1.252750
1403715564.512143 0.034351 -0.010256 -0.006981 -0.049552 0.054251 1.169881
1403715564.562143 0.033338 -0.004780 -0.003763 -0.050887 0.054416 1.225787
1403715564.612143 0.032524 -0.001281 -0.003223 -0.048080 0.050660 1.270152
1403715564.662143 0.035911 0.006594 -0.002006 -0.047327 0.048773 1.346812
1403715564.712143 0.029029 0.005330 -0.004728 -0.048778 0.049153 1.463486
1403715564.762143 0.027527 0.008884 -0.002037 -0.044291 0.044376 1.521664
1403715564.812143 0.027382 0.012616 -0.000668 0.024991 0.000000 0.000000
1403715564.862143 0.027780 0.016301 -0.001711 0.026501 0.000000 0.000000
1403715564.912143 0.027966 0.019092 -0.001531 0.023138 0.000000 0.000000
1403715564.962143 0.027393 0.022710 -0.001651 0.020991 0.000000 0.000000
1403715565.012143 0.028416 0.026361 -0.002511 0.021236 0.000000 0.000000
1403715565.062143 0.029208 0.028699 -0.002778 0.021378 0.000000 0.000000
1403715565.112143 0.029799 0.031871 -0.000464 0.018431 0.000000 0.000000
1403715565.162143 0.031254 0.033750 -0.001074 0.012998 0.000000 0.000000
1403715565.212143 0.032981 0.032771 -0.002916 0.008751 0.000000 0.000000
1403715565.262143 0.028280 0.044970 -0.000917 -0.048701 0.048681 1.536345
1403715565.312143 0.032909 0.029220 -0.006871 0.006251 0.000000 0.000000
1403715565.362143 0.033337 0.026766 -0.007694 0.004476 0.000000 0.000000
1403715565.412143 0.033760 0.024459 -0.007601 0.007717 0.000000 0.000000
1403715565.462143 0.033468 0.021569 -0.008078 0.006892 0.000000 0.000000
1403715565.512143 0.033156 0.018372 -0.008457 0.003595 0.000000 0.000000
1403715565.562143 0.031749 0.014660 -0.009635 0.008928 0.000000 0.000000
1403715565.612143 0.030559 0.012064 -0.012002 0.011006 0.000000 0.000000
1403715565.662143 0.030701 0.011959 -0.010393 0.011689 0.000000 0.000000
1403715565.712143 0.030556 0.012902 -0.008008 0.011971 0.000000 0.000000
